ts,open,high,low,close,volume,ma10,ma30,rsi14,macd,macd_signal,signal
2025-09-01 14:00:00+00:00,109023.61,109276.19,109020.14,109224.88,114.34773,109076.925,109042.23566666667,71.09291084854985,133.39094253499934,130.90695707770445,BUY
2025-09-01 14:15:00+00:00,109224.89,109332.28,108980.0,109065.68,178.90222,109105.205,109075.6,62.244407560630734,122.81416563960374,129.2883987900843,HOLD
2025-09-01 14:30:00+00:00,109065.69,109140.0,108824.82,109084.41,86.06012,109123.153,109111.71366666668,62.22662833349842,114.62205649774114,126.35513033161567,HOLD
2025-09-01 14:45:00+00:00,109084.42,109222.0,108855.58,109146.6,111.54424999999999,109142.71300000002,109135.39633333334,61.684583128022794,111.85852874844568,123.45581001498168,HOLD
2025-09-01 15:00:00+00:00,109146.59,109373.1,108980.0,109098.94,120.87107,109155.93999999999,109144.57633333333,65.93325092707016,104.61669328963035,119.68798666991142,HOLD
2025-09-01 15:15:00+00:00,109098.95,109116.66,108650.01,108703.16,122.2435,109115.429,109120.24866666667,47.98646191149728,66.17848381858494,108.98608609964613,SELL
2025-09-01 15:30:00+00:00,108703.15,108866.95,108601.47,108689.58,94.82834,109065.549,109092.75200000001,44.24545595442365,34.225601938785985,94.03398926747411,SELL
2025-09-01 15:45:00+00:00,108689.59,108790.92,108566.0,108784.33,76.07964,108998.919,109070.91366666667,45.65920585891326,16.35966198236565,78.49912381045243,SELL
2025-09-01 16:00:00+00:00,108784.33,109018.47,108653.09,109018.46,121.36196,108983.965,109051.96433333332,51.21102573575852,20.85273282014532,66.96984561239101,HOLD
2025-09-01 16:15:00+00:00,109018.47,109096.0,108912.79,108943.99,68.87083,108976.003,109030.43066666667,46.03406819432788,18.19468025348033,57.214812540608875,SELL
2025-09-01 16:30:00+00:00,108944.0,109035.8,108774.0,108895.1,68.67376,108943.025,109000.26733333334,42.81148280324736,12.004756672729854,48.172801367033074,SELL
2025-09-01 16:45:00+00:00,108895.1,108998.36,108706.0,108774.23,115.49946,108913.88,108969.40866666667,32.186311586798524,-2.623756180240889,38.013489857578286,SELL
2025-09-01 17:00:00+00:00,108774.23,108860.13,108391.3,108567.09,184.49374,108862.148,108927.91166666667,33.51910260278139,-30.578929997471278,24.295005886568376,SELL
2025-09-01 17:15:00+00:00,108567.09,108696.38,108490.93,108624.46,142.57706,108809.93399999998,108897.923,38.50394290421303,-47.55612965488399,9.924778778277904,SELL
2025-09-01 17:30:00+00:00,108624.45,108854.86,108515.36,108844.52,140.16451999999998,108784.492,108885.50766666667,39.16242121699121,-42.76076038755127,-0.6123290548879317,SELL
2025-09-01 17:45:00+00:00,108844.52,108953.82,108736.23,108927.61,103.65322,108806.937,108887.76166666667,45.88761608616171,-31.888140472830855,-6.867491338476516,SELL
2025-09-01 18:00:00+00:00,108927.61,109073.42,108921.17,109073.42,85.9809,108845.321,108912.03833333333,49.695701050509605,-11.374741502921097,-7.7689413713654325,SELL
2025-09-01 18:15:00+00:00,109073.42,109200.0,109009.32,109173.88,92.77991,108884.276,108932.12066666667,50.73967224493775,12.840539644486853,-3.6470451681949756,HOLD
2025-09-01 18:30:00+00:00,109173.88,109214.0,109004.0,109139.9,71.09486,108896.42,108950.41433333333,51.11889334455116,28.955639806750696,2.873491826794159,HOLD
2025-09-01 18:45:00+00:00,109139.89,109267.22,109139.89,109240.0,96.25101000000001,108926.021,108969.02033333335,67.49006320453451,49.23663691614638,12.146120844664605,HOLD
2025-09-01 19:00:00+00:00,109240.0,109300.0,109182.81,109207.61,79.02878,108957.272,108992.40733333334,66.67288913492627,61.98138807689247,22.11317429111018,HOLD
2025-09-01 19:15:00+00:00,109207.61,109326.22,109169.67,109174.53,78.48953,108997.302,109005.46233333334,63.0778099528095,68.62139097403269,31.414817627694685,HOLD
2025-09-01 19:30:00+00:00,109174.53,109329.65,109160.27,109263.08,53.259510000000006,109066.901,109017.40066666667,59.08516928379319,80.10547995641537,41.15295009343882,BUY
2025-09-01 19:45:00+00:00,109263.08,109267.99,109167.26,109217.64,50.97144,109126.219,109026.28866666667,60.387327953356134,84.56525930209318,49.835411935169695,BUY
2025-09-01 20:00:00+00:00,109217.65,109217.65,109055.9,109100.64,64.44373,109151.831,109030.75433333335,57.41839548414063,77.76234842701524,55.42079923353881,BUY
2025-09-01 20:15:00+00:00,109100.64,109110.09,109008.81,109082.01,43.38775,109167.271,109029.879,61.99360922765141,70.06009804425412,58.34865899568187,BUY
2025-09-01 20:30:00+00:00,109082.01,109088.33,108472.99,108472.99,276.21172,109107.228,109006.03266666667,47.207681990290986,14.644373692572117,49.607801935059925,HOLD
2025-09-01 20:45:00+00:00,108473.0,108877.39,108284.0,108877.38,489.48702,109077.57800000001,108986.92433333333,56.22342519685031,3.3196395288105123,40.35016945381005,HOLD
2025-09-01 21:00:00+00:00,108877.39,108939.42,108430.0,108433.54,211.65625,109006.942,108962.44233333334,40.89051237266033,-40.99688597874774,24.08075836729849,HOLD
2025-09-01 21:15:00+00:00,108433.54,108568.0,108098.51,108112.74,188.90763,108894.21600000001,108932.08000000002,33.660050772211065,-100.84149273276853,-0.9036918527149144,SELL
2025-09-01 21:30:00+00:00,108112.74,108112.74,107459.49,107595.62,303.47393,108733.01699999999,108877.77133333334,24.207623568835757,-187.83083998753864,-38.28912147967966,SELL
2025-09-01 21:45:00+00:00,107595.63,107818.0,107503.53,107800.8,213.87461,108595.644,108835.60866666668,26.880438589401876,-237.4767292613542,-78.12664303601457,SELL
2025-09-01 22:00:00+00:00,107800.8,107977.71,107588.01,107916.11,195.77594,108460.947,108796.66533333334,29.943458380451588,-264.46827522503736,-115.39496947381913,SELL
2025-09-01 22:15:00+00:00,107916.1,108214.4,107904.01,108043.99,131.20491,108343.58200000001,108759.91166666665,30.57561317858938,-272.40036080656864,-146.79604774036903,SELL
2025-09-01 22:30:00+00:00,108044.0,108209.57,107948.12,108056.0,102.4001,108239.11800000002,108725.14700000001,31.172075533393354,-274.552617478068,-172.34736168790883,SELL
2025-09-01 22:45:00+00:00,108055.99,108500.04,108040.07,108444.96,88.38799,108175.41300000002,108716.54033333335,39.31543321431831,-242.081905554267,-186.29427046118047,SELL
2025-09-01 23:00:00+00:00,108444.96,108773.69,108428.45,108758.0,167.39159,108203.91400000002,108718.82100000001,43.05945660717524,-188.91126908342994,-186.81767018563036,SELL
2025-09-01 23:15:00+00:00,108758.0,108800.0,108607.48,108800.0,81.29746,108196.176,108719.34333333334,44.25558019135231,-141.75010069079872,-177.80415628666404,HOLD
2025-09-01 23:30:00+00:00,108799.99,109139.77,108680.0,109120.01,189.59415,108264.823,108722.72833333333,50.25233247963227,-77.65721832403506,-157.77476869413826,HOLD
2025-09-01 23:45:00+00:00,109120.0,109442.95,109104.2,109237.42,264.80677,108377.291,108732.50933333332,51.973725987244045,-17.190974665471003,-129.65800988840482,HOLD
2025-09-02 00:00:00+00:00,109237.43,109269.95,109052.95,109092.0,133.56171999999998,108526.929,108739.07266666666,58.910798446465435,18.778315661504166,-99.97074477842303,HOLD
2025-09-02 00:15:00+00:00,109092.01,109337.64,109030.17,109030.17,155.4343,108649.866,108747.60399999999,52.440103359833294,41.81307798992202,-71.61398022475402,HOLD
2025-09-02 00:30:00+00:00,109030.16,109108.97,108888.0,108888.0,189.48973,108747.05500000001,108758.30099999999,58.031769371611276,48.04255755788472,-47.682672668226274,HOLD
2025-09-02 00:45:00+00:00,108888.01,109118.18,108883.8,109040.36,73.62132,108846.692,108772.16433333333,67.43187882887946,64.52978448368958,-25.240181237843103,BUY
2025-09-02 01:00:00+00:00,109040.36,109264.0,109021.01,109208.0,104.73282,108961.89199999999,108784.28033333334,84.88157769489715,90.08473681035684,-2.1751976282031134,BUY
2025-09-02 01:15:00+00:00,109208.0,109267.09,109060.0,109208.0,90.26701,109038.196,108793.62666666668,83.40867219995825,109.07981641887454,20.07580518121242,BUY
2025-09-02 01:30:00+00:00,109208.0,109540.98,108993.0,109484.94,183.10201999999998,109110.89000000001,108807.34400000001,84.5912324103596,144.81100623845123,45.02284539266018,BUY
2025-09-02 01:45:00+00:00,109484.94,109611.11,109313.0,109313.0,238.47485999999998,109162.19000000002,108811.98133333333,77.44719322758274,157.43924890349444,67.50612609482704,BUY
2025-09-02 02:00:00+00:00,109313.0,109535.96,109290.97,109356.0,155.34258,109185.78900000002,108819.18466666667,77.74552656740882,168.96919117492507,87.79873911084665,BUY
2025-09-02 02:15:00+00:00,109356.01,109606.0,109171.78,109523.64,186.17391,109214.411,108828.63933333333,75.42377675120194,189.45003835424723,108.12899895952678,BUY
2025-09-02 02:30:00+00:00,109523.65,109672.0,109452.16,109629.65,163.73357,109268.176,108842.70733333334,72.76597522944876,211.7939495249011,128.86198907260166,BUY
2025-09-02 02:45:00+00:00,109629.65,110272.06,109611.74,110246.01,575.89026,109389.76000000001,108878.42333333332,79.05116264118641,276.0545756611682,158.30050639031498,BUY
2025-09-02 03:00:00+00:00,110246.0,110433.0,110060.12,110370.53,355.46485,109538.013,108915.33833333335,77.26535382253931,333.1885183529812,193.27810878284822,BUY
2025-09-02 03:15:00+00:00,110370.52,110623.97,110128.0,110160.05,242.68717,109649.98199999999,108946.75200000001,69.33172974173527,357.36413136392366,226.09531329906332,BUY
2025-09-02 03:30:00+00:00,110160.04,110416.24,110120.38,110323.78,176.14076,109761.55999999998,108987.52333333333,75.61277873426988,385.2936956162157,257.9349897624938,BUY
2025-09-02 03:45:00+00:00,110323.78,110500.0,110283.78,110322.18,141.9032,109872.978,109028.86233333334,77.55535555091079,402.65738617721945,286.87946904543895,BUY
2025-09-02 04:00:00+00:00,110322.19,110360.0,110218.14,110360.0,105.63117,109960.48400000001,109091.76266666666,82.85655613292607,414.68970913895464,312.4415170641421,BUY
2025-09-02 04:15:00+00:00,110359.99,110420.0,110246.31,110314.0,125.25953,110060.584,109139.65,79.84608751077938,415.7214184777549,333.09749734686466,BUY
2025-09-02 04:30:00+00:00,110314.01,110365.8,110167.53,110224.53,124.37832,110147.437,109199.34966666668,74.72695340815648,404.65496376054944,347.40899062960165,BUY
2025-09-02 04:45:00+00:00,110224.53,110322.34,110143.62,110310.56,137.21247,110226.129,109272.61033333332,75.74222288633399,398.23600392501976,357.5743932886853,BUY
2025-09-02 05:00:00+00:00,110310.56,110337.06,110045.01,110180.0,108.30412,110281.16399999999,109358.75633333334,67.41865314060016,378.25355956470594,361.71022654388946,BUY
2025-09-02 05:15:00+00:00,110180.0,110264.54,110099.6,110145.14,85.29121,110271.077,109436.901,72.39246964608625,355.5063617374981,360.4694535826112,HOLD
2025-09-02 05:30:00+00:00,110145.14,110204.4,110113.24,110124.01,78.01256,110246.425,109510.49766666668,70.91291301103882,331.9475445026619,354.76507176662136,HOLD
2025-09-02 05:45:00+00:00,110124.01,110311.03,110124.0,110209.32,87.74674,110251.352,109582.67533333335,69.54751750404816,316.5122598371672,347.11450938073057,HOLD
2025-09-02 06:00:00+00:00,110209.33,110398.69,110173.96,110359.99,184.6204,110254.973,109659.47499999999,70.30369077140352,312.8313700298604,340.25788151055656,HOLD
2025-09-02 06:15:00+00:00,110359.99,110488.61,110338.95,110446.02,106.78201,110267.357,109726.17699999998,57.88552369087162,313.24524416909844,334.85535404226493,HOLD
2025-09-02 06:30:00+00:00,110446.01,110610.5,110416.41,110424.04,181.8646,110273.76100000001,109781.71166666666,52.295246510590204,308.2463678489148,329.53355680359493,HOLD
2025-09-02 06:45:00+00:00,110424.03,110486.49,110339.0,110376.63,123.12905,110280.024,109834.266,60.800917614202945,297.03509588468296,323.03386461981256,HOLD
2025-09-02 07:00:00+00:00,110376.63,110380.0,110170.0,110176.91,100.97796,110275.26200000002,109869.496,42.929356146314156,268.93424068893364,312.2139398336368,HOLD
2025-09-02 07:15:00+00:00,110176.92,110304.0,110160.9,110246.01,101.63888,110268.80699999999,109903.11566666668,46.55679013461845,249.36537418869557,299.6442267046486,HOLD
2025-09-02 07:30:00+00:00,110246.0,110300.0,110140.0,110268.01,113.25152,110277.60799999998,109942.316,45.78132022343067,232.94685628464504,286.3047526206479,HOLD
2025-09-02 07:45:00+00:00,110268.0,110400.0,110000.0,110233.92,188.61554,110286.486,109982.441,46.286954263882116,214.70924987795297,271.9856520721089,HOLD
2025-09-02 08:00:00+00:00,110233.91,110359.99,110052.27,110052.28,146.23345,110279.31300000001,110021.25033333334,42.64222189948143,183.48389728150505,254.28530111398814,HOLD
2025-09-02 08:15:00+00:00,110052.28,110335.99,110052.27,110306.95,88.83887,110289.076,110063.46999999999,49.86521502124448,177.24416066284175,238.87707302375887,HOLD
2025-09-02 08:30:00+00:00,110306.94,110555.55,110108.96,110510.45,133.23838,110304.122,110106.885,61.7005757341849,186.56921988568502,228.41550239614412,HOLD
2025-09-02 08:45:00+00:00,110510.45,110711.1,110340.64,110360.0,188.72556999999998,110295.51999999999,110145.28499999999,57.032139818027126,179.74732360857888,218.68186663863108,HOLD
2025-09-02 09:00:00+00:00,110360.01,110699.58,110271.15,110603.15,135.6781,110313.43100000001,110182.55866666666,63.69190499051285,191.7507117264322,213.2956356561913,HOLD
2025-09-02 09:15:00+00:00,110603.16,110671.04,110322.29,110322.29,109.04299,110307.997,110216.20166666666,52.903710024829145,176.56509601560538,205.94952772807414,HOLD
2025-09-02 09:30:00+00:00,110322.28,110447.43,110256.94,110391.45,87.46055,110329.451,110250.71666666666,50.843992788770876,168.1724330397119,198.3941087904017,HOLD
2025-09-02 09:45:00+00:00,110391.45,110450.56,110301.2,110450.56,144.37032,110349.906,110281.61400000002,50.12358180353197,164.39581751114747,191.59445053455087,HOLD
2025-09-02 10:00:00+00:00,110450.56,110477.85,110328.42,110443.94,126.7035,110367.499,110308.757,50.54625908601822,159.0353829231026,185.08263701226122,HOLD
2025-09-02 10:15:00+00:00,110443.95,110475.08,110244.0,110244.01,62.81988,110368.508,110308.69033333333,46.64083080040499,137.0744112894754,175.48099186770406,HOLD
2025-09-02 10:30:00+00:00,110244.0,110345.51,110185.04,110245.69,137.7152,110387.849,110304.529,51.93641748688031,118.44043737379252,164.07288096892177,HOLD
2025-09-02 10:45:00+00:00,110245.69,110272.03,110128.13,110246.0,83.64010999999999,110381.754,110307.394,49.99970711762757,102.51615083160868,151.76153494145916,HOLD
2025-09-02 11:00:00+00:00,110246.0,110255.17,110080.0,110080.01,86.16414,110338.71,110299.26833333334,44.92210289764257,75.63021521216433,136.5352709956002,HOLD
2025-09-02 11:15:00+00:00,110080.01,110185.35,109874.6,109886.54,655.53494,110291.36399999999,110284.747,41.361027385677396,38.27034867028124,116.88228653053642,HOLD
2025-09-02 11:30:00+00:00,109886.54,109986.62,109880.76,109912.29,106.87647,110222.278,110269.82333333333,46.225972555468566,10.617799685380305,95.6293891615052,SELL
2025-09-02 11:45:00+00:00,109912.29,109938.0,109563.87,109733.34,168.97344,110163.383,110250.46800000001,33.87766803640396,-25.44351703709981,71.4148079217842,SELL
2025-09-02 12:00:00+00:00,109733.33,109836.34,109372.44,109409.37,249.24439,110065.175,110223.296,21.015057386543205,-79.25049148306425,41.28174804081451,SELL
2025-09-02 12:15:00+00:00,109409.37,109531.3,109300.0,109432.11,136.10548,109963.33,110194.01433333334,23.81342108382418,-118.6897963454685,9.287439163557911,SELL
2025-09-02 12:30:00+00:00,109432.11,109470.0,108681.49,108762.0,330.9341,109795.13599999998,110146.74766666668,8.12998885679906,-201.69301472661027,-32.90865161447573,SELL
2025-09-02 12:45:00+00:00,108762.0,108834.63,108393.39,108795.99,581.0432,109650.33399999999,110101.776,10.899794034164543,-261.71407739301503,-78.66973677018359,SELL
2025-09-02 13:00:00+00:00,108796.0,109283.27,108733.88,109186.17,272.33698,109544.38200000001,110070.51466666667,23.484688489968562,-274.6311597966851,-117.8620213754839,SELL
2025-09-02 13:15:00+00:00,109186.17,109585.98,109186.17,109365.77,316.12753,109456.35900000001,110042.39633333334,27.3368459317512,-267.294615699313,-147.74854024024972,SELL
2025-09-02 13:30:00+00:00,109365.78,110578.79,109038.99,110469.62,1044.45763,109495.31999999999,110046.05066666666,50.36785350033795,-170.44410832160793,-152.28765385652136,HOLD
2025-09-02 13:45:00+00:00,110469.62,111275.93,110389.42,111149.99,848.28656,109621.665,110069.51633333335,61.407568950581286,-38.347168258493184,-129.49955673691574,HOLD
2025-09-02 14:00:00+00:00,111149.99,111500.0,110780.61,111026.99,550.25045,109733.13500000001,110089.61466666666,59.546023243766314,55.772624306729995,-92.44512052818659,HOLD
2025-09-02 14:15:00+00:00,111027.9,111540.0,110817.1,111483.87,705.24793,109908.188,110126.52266666666,63.60640601470695,165.32388487142453,-40.891319448264376,HOLD
2025-09-02 14:30:00+00:00,111483.87,111771.52,111364.51,111530.0,452.03345,110120.251,110171.62566666667,66.36930767511333,252.9504977369652,17.877043988781534,HOLD
2025-09-02 14:45:00+00:00,111529.99,111617.13,111129.57,111360.01,217.77133,110313.041,110208.759,66.72303547148908,305.16074430984736,75.3337840529947,BUY
2025-09-02 15:00:00+00:00,111360.0,111398.34,110952.0,111395.04,333.96703,110576.345,110246.32666666666,66.7929844907685,345.3830087836395,129.34362899912367,BUY
2025-09-02 15:15:00+00:00,111395.04,111540.3,111048.0,111260.77,269.3903,110822.823,110280.555,67.47587589328424,362.24919310033147,175.92474181936524,BUY
2025-09-02 15:30:00+00:00,111261.28,111278.0,110879.31,110967.46,250.46756,111000.952,110311.061,67.9526207238246,347.9372954213759,210.3272525397674,BUY
2025-09-02 15:45:00+00:00,110967.47,111088.0,110628.85,110829.17,211.22925,111147.29199999999,110328.46833333334,65.67968574635239,321.7274918789335,232.60730040760063,BUY
2025-09-02 16:00:00+00:00,110829.16,111090.25,110817.1,110968.0,150.87161,111197.13,110343.72,78.1110782624652,308.601093184654,247.80605896301134,BUY
2025-09-02 16:15:00+00:00,110967.99,111119.58,110469.7,110490.6,396.92856,111131.19100000002,110348.07333333333,69.40187262572908,256.7168652255059,249.58822021551026,BUY
2025-09-02 16:30:00+00:00,110490.6,110809.03,110490.59,110578.24,213.87511,111086.31600000002,110347.243,67.1243594064839,220.13250582474575,243.69707733735737,HOLD
2025-09-02 16:45:00+00:00,110578.23,110785.85,110506.94,110785.85,167.00504,111016.514,110362.695,67.34936226359778,205.5223951167427,236.06214089323444,HOLD
2025-09-02 17:00:00+00:00,110785.85,110934.46,110628.85,110663.78,196.39679,110929.89199999999,110371.77266666666,53.12072058171163,181.99581384845078,225.24887548427773,HOLD
2025-09-02 17:15:00+00:00,110663.79,110929.3,110655.1,110866.68,105.09256,110880.55900000001,110385.64333333333,44.62073024854248,177.6750357738929,215.73410754220077,HOLD
2025-09-02 17:30:00+00:00,110866.69,111012.0,110688.6,110868.01,334.42238,110827.856,110399.779,46.8351860109566,172.37112092033203,207.06151021782705,HOLD
2025-09-02 17:45:00+00:00,110868.01,111050.0,110860.33,110914.0,66.09999,110793.179,110422.112,36.436769024986006,169.9200067653146,199.63320952732457,HOLD
2025-09-02 18:00:00+00:00,110914.01,110945.3,110467.42,110536.0,149.01802,110750.03300000001,110431.789,29.569689146859844,135.90936169496854,186.88843996085336,HOLD
2025-09-02 18:15:00+00:00,110536.0,110678.17,110388.04,110466.42,118.68614000000001,110713.758,110439.13633333334,30.842748418908855,102.16347895671788,169.94344776002626,HOLD
2025-09-02 18:30:00+00:00,110466.42,110586.13,110360.0,110514.81,65.44139,110668.43899999998,110453.62966666666,31.23665059408863,78.42031180900813,151.63882056982263,HOLD
2025-09-02 18:45:00+00:00,110514.8,110829.15,110200.0,110646.47,173.53556,110684.026,110478.96066666667,36.890738369611626,69.427228581495,135.1965021721571,HOLD
2025-09-02 19:00:00+00:00,110646.47,110840.0,110522.46,110541.61,156.5572,110680.36300000001,110499.938,40.11742591260351,53.22527188096137,118.80225611391796,HOLD
2025-09-02 19:15:00+00:00,110541.61,110669.91,110456.58,110513.51,121.84989999999999,110653.129,110525.94366666667,42.27973546733449,37.683279914650484,102.57846087406448,HOLD
2025-09-02 19:30:00+00:00,110513.51,110742.84,110441.42,110670.0,68.36626,110653.751,110567.96466666667,42.774075906150344,37.560599258271395,89.57488855090587,HOLD
2025-09-02 19:45:00+00:00,110670.0,110817.58,110569.91,110806.0,101.08385999999999,110647.683,110613.761,59.16530087991508,47.88544376670325,81.23699959406535,HOLD
2025-09-02 20:00:00+00:00,110806.01,111196.0,110716.77,111195.99,169.06294,110680.481,110694.894,65.26839251199945,86.5393197346566,82.2974636221836,HOLD
2025-09-02 20:15:00+00:00,111196.0,111350.0,111154.42,111252.0,163.09744,110714.281,110776.761,62.454779119040815,120.30552660716057,89.899076219179,HOLD
2025-09-02 20:30:00+00:00,111251.99,111389.99,111096.17,111289.21,163.15431,110789.602,110846.86233333332,67.5042401106067,148.35784792770573,101.59083056088434,HOLD
2025-09-02 20:45:00+00:00,111289.21,111419.18,111218.48,111418.49,90.11377,110884.80900000001,110915.28633333332,66.10757258201062,178.95840909989784,117.06434626868705,HOLD
2025-09-02 21:00:00+00:00,111418.49,111517.84,111371.48,111517.83,112.67626,110985.11099999999,110950.22666666667,67.94190733889224,208.81835407411563,135.41514782977276,BUY
2025-09-02 21:15:00+00:00,111517.83,111538.17,111254.25,111303.31,96.51911,111050.795,110955.33733333334,59.83389157484714,212.72049496190448,150.8762172561991,BUY
2025-09-02 21:30:00+00:00,111303.31,111480.0,111303.3,111360.85,72.90713,111132.719,110966.466,74.86030488797238,217.94364813652646,164.2897034322646,BUY
2025-09-02 21:45:00+00:00,111360.86,111360.86,111129.57,111129.57,74.15878,111194.325,110954.656,68.21170228542236,201.10248725469864,171.6522601967514,BUY
2025-09-02 22:00:00+00:00,111129.58,111137.8,110870.27,111119.99,177.39524,111239.324,110940.989,66.98169328679013,184.85186277743196,174.29218071288753,BUY
2025-09-02 22:15:00+00:00,111119.99,111173.52,111000.0,111048.0,65.44460000000001,111263.524,110930.58866666666,61.657540689470714,164.2705260755465,172.28784978541933,HOLD
2025-09-02 22:30:00+00:00,111047.99,111238.56,110976.56,111185.25,90.03824,111262.45,110923.59566666668,68.34171140671808,157.22223633959948,169.27472709625536,HOLD
2025-09-02 22:45:00+00:00,111185.25,111260.0,111152.11,111259.99,41.99284,111263.249,110923.56966666668,70.72151097589406,155.8705308616918,166.59388784934265,HOLD
2025-09-02 23:00:00+00:00,111260.0,111271.13,111063.39,111238.0,73.22424,111258.128,110932.58766666666,67.0394547374481,151.281011973173,163.53131267410873,HOLD
2025-09-02 23:15:00+00:00,111237.99,111249.6,111056.03,111078.81,62.79789,111224.16,110940.909,58.071731630678336,133.26231755084882,157.47751364945677,HOLD
2025-09-02 23:30:00+00:00,111078.81,111164.83,111017.79,111109.99,49.12449,111183.376,110945.64199999999,46.769589061678396,120.11374137892562,150.00475919535054,HOLD
2025-09-02 23:45:00+00:00,111109.98,111240.02,111084.35,111240.01,73.70467,111177.046,110970.62233333333,49.57334301229068,118.81529860744195,143.76686707776884,HOLD
2025-09-03 00:00:00+00:00,111240.01,111548.0,111240.01,111530.12,352.22781,111193.973,111002.35166666665,57.26503458965825,139.5866577054694,142.93082520330896,HOLD
2025-09-03 00:15:00+00:00,111530.11,111782.21,111460.44,111647.99,338.07275,111245.81500000002,111031.08966666667,56.96890562370932,163.67251844945713,147.07916385253858,BUY
2025-09-03 00:30:00+00:00,111647.99,111678.0,111417.71,111417.72,199.0789,111275.58800000002,111056.221,47.18401377191952,162.308876371957,150.1251063564223,HOLD
2025-09-03 00:45:00+00:00,111417.72,111451.62,111300.0,111339.98,102.82334999999999,111304.78600000001,111071.99766666668,51.11747676367506,153.18934054061538,150.73795319326092,BUY
2025-09-03 01:00:00+00:00,111339.98,111404.77,111142.19,111220.97,117.03358,111308.35800000001,111083.763,45.89124789980137,134.80498237599386,147.55135902980751,HOLD
2025-09-03 01:15:00+00:00,111220.98,111240.0,110926.69,110978.5,138.41039999999998,111280.209,111085.913,45.591539678185484,99.52270766154106,137.94562875615424,HOLD
2025-09-03 01:30:00+00:00,110978.5,111047.76,110901.99,110929.61,76.26537,111249.37,111099.03333333334,44.56901273449263,66.84568094610586,123.72563919414456,HOLD
2025-09-03 01:45:00+00:00,110929.62,111200.0,110901.06,111176.94,123.10728,111259.183,111122.71733333333,53.34377560864291,60.21227618675039,111.02296659266574,HOLD
2025-09-03 02:00:00+00:00,111176.93,111411.02,111029.43,111098.31,107.14062,111258.01499999998,111142.16733333333,47.67470472440943,48.05650577771303,98.4296744296752,HOLD
2025-09-03 02:15:00+00:00,111098.3,111393.11,111091.86,111374.54,114.01316,111271.468,111166.43633333333,52.765665667115435,60.02054314069392,90.74784817187896,HOLD
2025-09-03 02:30:00+00:00,111374.54,111374.54,111195.67,111338.92,98.46837,111252.348,111193.01333333335,52.42065471850169,65.86860041208274,85.77199861991971,HOLD
2025-09-03 02:45:00+00:00,111338.93,111484.05,111338.92,111372.0,105.27716,111224.749,111221.62966666667,57.48525619750314,72.33863274252508,83.0853254444408,HOLD
2025-09-03 03:00:00+00:00,111372.0,111411.24,111047.56,111078.95,145.04604,111190.872,111235.26133333333,49.301001657418574,53.20616653142497,77.10949366183763,SELL
2025-09-03 03:15:00+00:00,111078.96,111164.2,110976.01,111059.27,71.32832,111162.801,111243.70366666667,45.71702101441744,36.040089966816595,68.89561292283342,SELL
2025-09-03 03:30:00+00:00,111059.27,111059.28,110892.14,110950.01,103.66863000000001,111135.705,111235.50433333335,34.96446584729917,13.464273969264468,57.80934513211963,SELL
2025-09-03 03:45:00+00:00,110950.01,111129.58,110941.48,111054.01,71.65519,111143.25600000001,111228.90466666667,34.493489134634274,3.9195261196873616,47.03138132963318,SELL
2025-09-03 04:00:00+00:00,111054.0,111151.99,110917.45,110917.45,114.98647,111142.04,111216.51266666668,36.26801350498193,-14.4968948578462,34.7257260921373,SELL
2025-09-03 04:15:00+00:00,110917.46,111101.0,110836.48,111022.01,72.61598,111126.54699999999,111203.29666666666,41.39863771863853,-20.41953927205759,23.696673019298323,SELL
2025-09-03 04:30:00+00:00,111022.02,111091.63,110976.66,111022.16,33.61016,111118.932,111186.77433333333,44.252418315014175,-24.815120630519232,13.994314289334813,SELL
2025-09-03 04:45:00+00:00,111022.16,111095.64,110971.69,111020.68,48.05541,111083.546,111177.35333333332,51.41684357616936,-28.094221459745313,5.576607139518788,HOLD
2025-09-03 05:00:00+00:00,111020.68,111069.48,110860.04,110899.99,72.60092,111039.653,111161.99133333334,49.050835726005076,-39.97084779078432,-3.5328838465418335,SELL
2025-09-03 05:15:00+00:00,110900.0,110919.83,110709.6,110778.55,85.02199999999999,110980.308,111150.29066666665,36.11329935932749,-58.50791004112398,-14.527889085458265,SELL
2025-09-03 05:30:00+00:00,110778.55,110846.65,110737.77,110780.63,83.32039,110950.476,111138.97866666668,38.30235366895485,-72.19856667554996,-26.062024603476605,SELL
2025-09-03 05:45:00+00:00,110780.62,110794.0,110666.0,110685.57,86.2063,110913.106,111126.89766666667,20.72473251693353,-89.68522282302729,-38.786664247386746,SELL
2025-09-03 06:00:00+00:00,110685.57,110739.41,110549.8,110700.01,325.08663,110888.106,111110.723,22.354244372711918,-101.21163179528958,-51.271657756967315,SELL
2025-09-03 06:15:00+00:00,110700.01,110829.15,110651.36,110806.97,67.5399,110863.402,111095.62233333333,27.02027801953794,-100.5564635337214,-61.12861891231813,SELL
2025-09-03 06:30:00+00:00,110806.98,110879.89,110738.54,110758.86,63.62694,110847.54300000002,111079.651,33.74302924416203,-102.73504722015059,-69.44990457388462,SELL
2025-09-03 06:45:00+00:00,110758.85,110813.2,110673.63,110724.0,49.71291,110817.74200000001,111067.824,33.2306307207522,-106.05199971271213,-76.77032360165013,SELL
2025-09-03 07:00:00+00:00,110724.0,110845.34,110573.25,110766.41,105.83549,110792.16699999999,111056.37133333334,40.15866209262486,-104.05904796512914,-82.22806847434593,SELL
