ts,open,high,low,close,volume,EMA50,EMA200,RSI,ATR,EMA50_slope,Signal,Score,Position,Returns,Equity
2025-10-01 20:45:00+00:00,117376.76,117542.24,117306.52,117536.12,111.18262,116766.98140461136,114830.65438950034,53.632233426141745,242.17357142857404,31.39341205668461,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-01 21:00:00+00:00,117536.13,117579.43,117472.56,117579.43,72.19422,116798.84213384229,114858.00539059985,61.11862691437814,224.8392857142878,31.86072923093161,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-01 21:15:00+00:00,117579.43,117579.43,117423.9,117490.0,47.47406,116825.94636388769,114884.19439168842,71.93795999732585,204.15785714285863,27.104230045399163,HOLD,-0.2,0.0,-0.0,99.99873787898123
2025-10-01 21:30:00+00:00,117490.0,117490.0,117339.54,117366.05,58.53948,116847.1268986372,114908.88947236814,60.4561505377796,192.88357142857421,21.180534749510116,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-01 21:45:00+00:00,117366.05,117554.96,117366.04,117554.96,100.70408,116874.88505947497,114935.21853234459,66.08564219456616,193.14357142857418,27.7581608377659,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-01 22:00:00+00:00,117554.95,118080.0,117554.95,117835.0,295.52328,116912.53662577007,114964.07207928644,70.29298084520302,219.02142857143085,37.651566295098746,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-01 22:15:00+00:00,117835.01,117899.9,117752.14,117800.01,86.87034,116947.33950319084,114992.29036705474,66.18159986277095,210.69428571428787,34.802877420777804,HOLD,-0.2,0.0,-0.0,99.99873787898123
2025-10-01 22:30:00+00:00,117800.01,117800.01,117640.72,117652.42,70.89034,116974.989718752,115018.75931862634,57.34847697865822,207.13571428571595,27.650215561152436,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-01 22:45:00+00:00,117652.43,117875.95,117652.42,117745.39,140.537,117005.20149448722,115045.88997217236,57.83179276503497,216.13714285714377,30.211775735224364,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-01 23:00:00+00:00,117745.39,117946.48,117686.28,117946.47,117.9715,117042.1139848995,115074.75146498656,60.84867427754108,213.90642857142979,36.912490412272746,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-01 23:15:00+00:00,117946.48,118485.0,117946.47,118352.59,564.85757,117093.50520117795,115107.36677379267,70.78537606993262,230.9342857142869,51.39121627845452,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-01 23:30:00+00:00,118352.58,118369.59,118068.29,118310.49,209.34065,117141.2300952494,115139.23864669027,77.35898813788768,232.61642857142994,47.724894071448944,HOLD,-0.2,0.0,-0.0,99.99873787898123
2025-10-01 23:45:00+00:00,118310.5,118649.1,118275.46,118594.99,269.05429,117198.24028759256,115173.62423229535,78.44818195166127,245.82000000000076,57.01019234316482,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-02 00:00:00+00:00,118594.99,119456.92,118594.98,119153.8,1179.60969,117274.92890376541,115213.22797127749,83.48918463573807,302.05285714285753,76.6886161728471,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-02 00:15:00+00:00,119153.79,119187.6,118859.64,118936.68,433.38715,117340.09561342167,115250.27724519513,75.83182093163956,308.64142857142934,65.16670965625963,HOLD,-0.2,0.0,-0.0,99.99873787898123
2025-10-02 00:30:00+00:00,118936.68,118936.68,118492.38,118592.33,342.97721,117389.20284426789,115283.53150146185,66.81463233243497,332.74357142857167,49.107230846217135,HOLD,-0.2,0.0,-0.0,99.99873787898123
2025-10-02 00:45:00+00:00,118592.32,118682.15,118397.32,118428.46,256.7488,117429.95802684562,115314.82432234283,65.20314930015573,341.97928571428514,40.75518257773365,HOLD,-0.2,0.0,-0.0,99.99873787898123
2025-10-02 01:00:00+00:00,118428.46,118700.0,118368.05,118695.0,156.02586,117479.56751598894,115348.45791117524,70.57841616109073,354.94285714285587,49.60948914331675,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-02 01:15:00+00:00,118694.99,118700.0,118436.01,118485.0,156.55549,117518.99624085212,115379.6672851934,64.3079554964801,360.3049999999982,39.42872486318811,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 01:30:00+00:00,118485.0,118720.0,118484.99,118719.99,162.12198,117566.09403532851,115412.90432713178,63.806267024021764,339.5878571428548,47.09779447638721,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 01:45:00+00:00,118720.0,118894.12,118608.04,118617.37,259.91456999999997,117607.320543747,115444.78955770758,62.48770113607896,349.4678571428553,41.226508418490994,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 02:00:00+00:00,118617.37,118725.23,118510.57,118701.5,164.48751,117650.22954203143,115477.19463673537,66.34488346005239,353.4228571428549,42.90899828443071,HOLD,-0.2,0.0,0.0,99.99873787898123
2025-10-02 02:15:00+00:00,118701.5,118784.87,118500.0,118531.85,210.4449,117684.80289332432,115507.58921746437,61.96726599875846,357.80428571428325,34.57335129288549,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 02:30:00+00:00,118531.85,118771.5,118483.39,118672.32,165.85444,117723.52905437043,115539.07907599707,61.25254629844956,359.7978571428549,38.7261610461137,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 02:45:00+00:00,118672.32,118773.0,118656.87,118753.73,103.36308,117763.92909145395,115571.06565235532,56.914871610999285,329.6264285714268,40.40003708351287,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 03:00:00+00:00,118753.73,119003.0,118721.94,118867.21,253.76727,117807.19500943615,115603.8631085508,59.36627253578472,328.1807142857121,43.26591798220761,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 03:15:00+00:00,118867.22,119058.82,118796.3,118937.32,142.878,117851.51363651709,115637.03183383885,56.20714039636636,320.2435714285696,44.31862708093831,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 03:30:00+00:00,118937.32,119024.12,118813.0,118968.99,111.35899,117895.33623900662,115670.18564643747,45.857039737088755,273.7564285714262,43.822602489526616,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 03:45:00+00:00,118968.99,118969.0,118688.61,118733.99,87.85281,117928.22462179068,115700.67126189581,45.492351965271645,270.3585714285686,32.88838278406183,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 04:00:00+00:00,118733.99,118930.29,118669.11,118891.36,117.43043,117965.99463662242,115732.41940854362,57.253397111545546,257.2785714285689,37.77001483173808,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 04:15:00+00:00,118891.36,118891.37,118566.0,118568.18,85.45148,117989.60974891174,115760.6359318417,53.14596824310296,260.1742857142838,23.615112289320678,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 04:30:00+00:00,118568.18,118606.9,118432.64,118592.31,105.3177,118013.24505287598,115788.8117932164,47.40447171938265,248.9107142857122,23.635303964241757,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 04:45:00+00:00,118592.3,118678.81,118489.76,118662.04,102.26174,118038.68799197889,115817.4011286073,54.81626168427674,243.55785714285489,25.442939102911623,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 05:00:00+00:00,118662.04,118677.32,118505.3,118530.3,64.49874,118057.96689425423,115844.39514722812,44.5324524843055,239.05857142856985,19.27890227534226,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 05:15:00+00:00,118530.29,118650.0,118402.97,118643.92,125.54262,118080.94544742075,115872.25111591243,50.76044429423332,236.26928571428394,22.97855316651112,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 05:30:00+00:00,118643.93,118643.93,118370.0,118473.15,180.69897,118096.32601811014,115898.13070679888,43.76886259571126,240.50285714285565,15.38057068939088,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 05:45:00+00:00,118473.16,118481.43,118279.31,118377.34,114.07124,118107.34617426268,115922.79945598496,45.60674214809268,234.59214285714137,11.020156152546406,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 06:00:00+00:00,118377.34,118514.42,118295.87,118415.0,94.45288,118119.41103017396,115947.5974713483,42.229174719752365,229.6235714285701,12.064855911274208,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 06:15:00+00:00,118415.0,118530.36,118410.0,118460.64,71.17954,118132.79255840243,115972.60286964335,40.95350976288819,229.92571428571267,13.381528228477691,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 06:30:00+00:00,118460.64,118672.34,118432.83,118640.99,146.2564,118152.72186983764,115999.15398536829,43.294324096799784,226.95785714285532,19.929311435204,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 06:45:00+00:00,118641.0,118660.19,118523.01,118649.06,69.00965,118172.18611023617,116025.52120939449,41.12904218521083,218.00499999999843,19.464240398534457,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 07:00:00+00:00,118649.07,118678.98,118550.0,118659.16,139.54674,118191.28312552103,116051.72657049504,40.33695740314495,212.1378571428556,19.09701528486039,HOLD,0.2,0.0,0.0,99.99873787898123
2025-10-02 07:15:00+00:00,118659.16,118659.17,118493.32,118521.61,50.33479,118204.23712059864,116076.30252501748,42.94755997130925,203.95642857142644,12.953995077608852,HOLD,0.2,0.0,-0.0,99.99873787898123
2025-10-02 07:30:00+00:00,118521.62,118521.62,118429.94,118462.28,133.28674,118214.35644920262,116100.0435944203,34.759320300068225,191.84928571428358,10.11932860397792,BUY,0.6000000000000001,0.0,-0.0,99.99873787898123
2025-10-02 07:45:00+00:00,118462.27,118521.62,118424.0,118489.76,173.02472,118225.15658844958,116123.82186711265,46.47385744347926,175.58142857142644,10.800139246959588,HOLD,0.2,1.0,0.00023197257388596348,99.99896985155512
2025-10-02 08:00:00+00:00,118489.76,118567.56,118357.4,118357.41,82.53543,118230.34299674568,116146.04662465383,40.3745287657762,178.14571428571278,5.186408296096488,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 08:15:00+00:00,118357.4,118644.55,118354.61,118628.9,89.58105,118245.9726831478,116170.75163336375,48.83470702410757,185.35214285714133,15.629686402127845,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 08:30:00+00:00,118628.9,118658.13,118568.28,118627.86,87.77157,118260.9486563577,116195.20047283277,53.77770549695643,179.48285714285572,14.975973209890071,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 08:45:00+00:00,118627.85,118680.0,118613.1,118668.89,49.128699999999995,118276.94635610837,116219.81429897375,51.02447750416444,166.61642857142684,15.997699750674656,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 09:00:00+00:00,118668.89,118668.89,118567.0,118606.0,54.22665,118289.85042057472,116243.55744027751,55.979978213704136,154.32785714285586,12.904064466347336,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 09:15:00+00:00,118606.01,118681.0,118597.0,118681.0,107.98224,118305.18961976787,116267.81060007575,63.92961338740201,145.89071428571333,15.339199193156674,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 09:30:00+00:00,118681.0,118746.0,118600.0,118726.6,92.8112,118321.71551703189,116292.27616624416,64.19046925094773,140.70857142857025,16.52589726401493,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 09:45:00+00:00,118726.59,118850.0,118700.21,118849.99,88.00573,118342.4321634228,116317.72605513726,66.5586431566686,142.81071428571263,20.716646390908863,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 10:00:00+00:00,118849.99,118926.49,118689.96,118747.06,110.84227,118358.29992171994,116341.89853220058,54.82904620987907,142.59785714285576,15.867758297143155,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 10:15:00+00:00,118747.05,118785.0,118619.0,118622.34,96.28744,118368.65443459367,116364.58949207918,48.90032101407518,144.65642857142666,10.354512873731437,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 10:30:00+00:00,118622.34,118770.95,118622.34,118750.0,107.76751,118383.60916264882,116388.3249200187,53.40873271993145,146.05857142856985,14.954728055148735,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 10:45:00+00:00,118749.99,118752.0,118567.85,118619.56,78.75192,118392.86213666259,116410.52626409812,53.69525031123846,147.36571428571293,9.252974013768835,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 11:00:00+00:00,118619.55,118667.0,118537.1,118577.0,78.01325,118400.08322934249,116432.08321669417,54.383377401458155,150.095714285713,7.221092679901631,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 11:15:00+00:00,118577.0,118700.0,118553.39,118689.97,84.11795,118411.45133799574,116454.54975185145,57.18077284497936,153.5949999999991,11.368108653245145,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 11:30:00+00:00,118689.97,118760.66,118670.0,118755.97,82.54426,118424.9618737606,116477.44945581313,65.00918868436105,145.0592857142848,13.510535764871747,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 11:45:00+00:00,118755.96,118900.01,118710.18,118765.73,169.64128,118438.32532969156,116500.21841645181,56.41797765457467,137.90857142857047,13.36345593095757,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 12:00:00+00:00,118765.72,118892.84,118742.91,118862.91,93.50375,118454.97570891934,116523.72778544234,60.112896147591016,142.19999999999814,16.650379227779922,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 12:15:00+00:00,118862.91,119147.0,118862.91,119080.53,235.78127,118479.50724974604,116549.16860349764,65.3743874746024,157.71357142856974,24.531540826690616,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 12:30:00+00:00,119080.53,119350.0,119001.56,119211.11,380.30127,118508.19755367757,116575.65558256733,71.51257456929319,175.32428571428423,28.69030393153662,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 12:45:00+00:00,119211.1,119402.43,119166.0,119402.42,214.5805,118543.26510059218,116603.78259169601,73.68853104970023,186.21214285714086,35.0675469146081,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 13:00:00+00:00,119402.43,119408.0,119113.0,119113.0,220.22123,118565.607645667,116628.74992909208,60.93663319256831,196.854999999998,22.34254507481819,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 13:15:00+00:00,119113.0,119290.54,118933.25,119165.05,258.71657,118589.11518897417,116653.98674571804,59.29270882491728,211.67642857142658,23.507543307176093,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 13:30:00+00:00,119165.04,119550.0,119098.1,119542.14,410.3822,118626.48871097519,116682.72458904423,70.18625340212053,227.05999999999767,37.37352200101304,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 13:45:00+00:00,119542.14,119761.36,119480.53,119621.2,642.00643,118665.4969968193,116711.96315034728,75.96194832874154,235.26214285714065,39.00828584411647,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 14:00:00+00:00,119621.19,119658.04,119275.07,119446.99,224.13538,118696.14378125776,116739.17734785627,67.68785687095573,252.00214285713966,30.6467844384606,HOLD,-0.2,0.0,-0.0,99.99896985155512
2025-10-02 14:15:00+00:00,119446.99,119716.0,119412.14,119699.99,258.17819000000003,118735.51029963982,116768.63817026567,75.81290227015391,260.5528571428544,39.3665183820558,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 14:30:00+00:00,119699.99,119788.0,118970.0,118999.99,331.35048,118745.88205259513,116790.84067603417,57.69002817925657,309.70285714285484,10.371752955310512,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 14:45:00+00:00,118999.99,119097.4,118642.2,118814.09,424.25745,118748.556874062,116810.97251010349,52.19823036434085,331.74499999999745,2.6748214668623405,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 15:00:00+00:00,118814.09,119250.0,118516.39,119167.37,366.90576,118764.98091821643,116834.4192512965,56.61316975624176,377.66999999999723,16.42404415443889,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 15:15:00+00:00,119167.37,119590.0,119020.89,119428.12,297.57986,118790.98637240402,116860.22721894529,59.85274212021598,404.7614285714257,26.00545418758702,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 15:30:00+00:00,119428.13,119630.24,119196.29,119626.17,261.8857,118823.73867152544,116887.74903766226,61.02237805864271,425.0485714285699,32.75229912142095,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 15:45:00+00:00,119626.17,119910.79,119563.47,119910.78,479.38022,118866.36774323032,116917.82894773528,61.762214143841156,429.5649999999982,42.629071704883245,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 16:00:00+00:00,119910.78,120300.0,119689.0,120133.43,942.78099,118916.05645918207,116949.82497810607,62.73437197974246,448.3192857142837,49.688715951750055,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 16:15:00+00:00,120133.44,120222.0,119927.99,119995.31,325.67515000000003,118958.38012744945,116980.12831165726,58.30799368867691,452.432142857141,42.32366826737416,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 16:30:00+00:00,119995.3,120093.95,119714.45,119779.45,195.76614,118990.57894598084,117007.98225880496,59.53534422814431,458.4678571428553,32.19881853139668,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 16:45:00+00:00,119779.44,119900.0,119607.82,119731.4,106.55488,119019.6307520208,117035.08094279695,58.112432426238136,453.81714285714094,29.051806039962685,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 17:00:00+00:00,119731.4,119801.0,119550.4,119801.0,150.89314,119050.2726833141,117062.60252545569,54.06611082139021,439.43857142857036,30.64193129329942,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 17:15:00+00:00,119801.0,119801.0,119359.63,119425.49,203.62838,119064.98708789003,117086.11384361036,47.18774338355967,450.90571428571275,14.714404575919616,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 17:30:00+00:00,119425.5,119639.19,119385.06,119579.37,126.37276,119085.1589667963,117110.92236257943,51.9134150078339,441.7028571428569,20.171878906272468,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 17:45:00+00:00,119579.38,119956.84,119550.59,119917.52,144.59524,119117.80057594154,117138.84870723038,53.06863483626328,449.01642857142826,32.64160914524109,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 18:00:00+00:00,119917.52,120221.99,119907.01,120128.39,258.75316,119157.43153374776,117168.59538676044,68.46639260558761,413.08642857142905,39.63095780622098,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 18:15:00+00:00,120128.39,120222.23,119960.59,120146.51,222.9122,119196.21892458119,117198.22637793695,73.07220779220788,399.2607142857149,38.78739083342953,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 18:30:00+00:00,120146.51,120181.47,119968.65,120068.0,375.90651,119230.40641773488,117226.78133935052,67.2354204223171,362.06142857142964,34.18749315368768,HOLD,-0.2,0.0,-0.0,99.99896985155512
2025-10-02 18:45:00+00:00,120068.0,120663.96,120067.99,120506.61,482.51393,119280.4536170394,117259.41645040177,69.32369140576029,363.9800000000011,50.0471993045212,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 19:00:00+00:00,120506.6,121022.07,120439.97,121008.69,694.25958,119348.22759284178,117296.72265487538,72.3374760067474,374.56214285714356,67.77397580238176,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 19:15:00+00:00,121008.68,121017.82,120680.34,120732.4,286.19702,119402.50886371074,117330.90849910548,63.31076045750572,373.8592857142877,54.28127086895984,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 19:30:00+00:00,120732.39,120955.27,120699.76,120705.39,168.08139,119453.60224160444,117364.48542946264,59.89324237371411,348.4671428571455,51.09337789370329,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 19:45:00+00:00,120705.38,120888.59,120561.84,120836.49,184.22094,119507.83313409054,117399.03273862222,64.5853851382282,350.80571428571733,54.23089248609904,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 20:00:00+00:00,120836.49,120914.0,120680.34,120680.35,301.82483,119553.81418765562,117431.682661621,65.9512309130572,340.3885714285747,45.981053565075854,HOLD,-0.2,0.0,-0.0,99.99896985155512
2025-10-02 20:15:00+00:00,120680.35,120755.94,120472.11,120552.0,203.29876,119592.95872931619,117462.73059533622,64.12771759715183,339.79214285714676,39.14454166057112,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 20:30:00+00:00,120552.01,120570.27,120306.02,120486.83,209.55114,119628.01250463712,117492.82113667617,61.825511502557134,340.7671428571463,35.05377532093553,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 20:45:00+00:00,120486.83,120685.51,120418.31,120652.01,118.34344,119668.16926916117,117524.25585173412,72.8023469395342,328.3264285714322,40.156764524042956,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 21:00:00+00:00,120652.01,120738.69,120546.32,120738.68,109.35329,119710.15008213524,117556.24017161738,72.10525312231857,323.915000000003,41.98081297407043,HOLD,-0.2,0.0,0.0,99.99896985155512
2025-10-02 21:15:00+00:00,120738.68,120774.97,120446.2,120459.39,91.19406,119739.53203969856,117585.12723458637,60.5694022368816,318.38071428571754,29.38195756332425,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 21:30:00+00:00,120459.39,120459.4,120209.06,120253.57,244.24837,119759.69039108294,117611.67890389398,52.44650828271474,313.7635714285737,20.158351384379785,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 21:45:00+00:00,120253.57,120368.0,120141.72,120150.1,101.81303,119775.00057182478,117636.93682524827,50.06789752202435,311.23785714285935,15.310180741842487,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 22:00:00+00:00,120150.1,120412.0,120103.63,120411.99,88.68586,119799.9805494003,117664.5492946488,56.08386067554051,318.0628571428585,24.97997757550911,HOLD,0.2,0.0,0.0,99.99896985155512
2025-10-02 22:15:00+00:00,120411.99,120412.24,120219.42,120333.95,61.27093,119820.92052785518,117691.11049569707,46.49989864180005,289.26642857143037,20.93997845488775,HOLD,0.2,0.0,-0.0,99.99896985155512
2025-10-02 22:30:00+00:00,120333.95,120398.0,120127.11,120172.51,128.30405,119834.70835029223,117715.80103802844,30.333135766230896,267.0371428571442,13.787822437050636,BUY,0.6000000000000001,0.0,-0.0,99.99896985155512
2025-10-02 22:45:00+00:00,120172.51,120257.5,120072.46,120257.49,100.82182,119851.2880228298,117741.091475461,37.72556925383194,256.14857142857153,16.579672537569422,HOLD,0.2,1.0,0.0007071500794983976,99.99967700163462
2025-10-02 23:00:00+00:00,120257.49,120489.43,120251.81,120489.42,113.63296,119876.31280624824,117768.43802794398,44.9527219358065,254.8707142857134,25.024783418441075,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-02 23:15:00+00:00,120489.43,120680.35,120368.6,120560.67,136.56395,119903.15034325812,117796.22143065101,43.36850001442553,253.79928571428485,26.83753700988018,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-02 23:30:00+00:00,120560.66,120622.59,120300.0,120350.39,103.65596,119920.68915332644,117821.63604328135,42.26810887822419,260.1514285714272,17.538810068319435,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-02 23:45:00+00:00,120350.39,120615.2,120277.08,120529.35,170.27433,119944.55820613717,117848.57847071139,49.481543877639915,264.0292857142839,23.869052810725407,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 00:00:00+00:00,120529.35,120550.9,120106.49,120156.53,475.08622,119952.87082550435,117871.54316254512,43.37284612483042,276.89785714285455,8.312619367177831,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 00:15:00+00:00,120156.53,120297.91,120079.0,120279.46,92.30418,119965.67824411202,117895.50253406209,42.39622495173046,273.44857142856927,12.807418607670115,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 00:30:00+00:00,120279.46,120279.47,120163.49,120206.18,93.11821,119975.10968551939,117918.49434964357,39.071901755883886,267.9921428571407,9.431441407374223,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 00:45:00+00:00,120206.19,120278.65,120093.27,120132.8,115.92498,119981.2936194206,117940.52724168693,42.67889727277229,257.7499999999969,6.183933901207638,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 01:00:00+00:00,120132.8,120293.68,120078.75,120225.26,129.45994,119990.86092846293,117963.26090097363,49.33139988002485,255.22071428571093,9.567309042337001,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 01:15:00+00:00,120225.26,120283.91,120005.55,120119.23,161.06688,119995.89500969969,117984.71332981967,49.27182061358585,258.94071428571107,5.034081236750353,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 01:30:00+00:00,120119.23,120163.5,120023.35,120100.1,82.52855,119999.98147990754,118005.76195340356,41.69139703022531,246.9249999999967,4.0864702078542905,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 01:45:00+00:00,120100.09,120100.1,119820.0,119875.72,164.55514,119995.10848069549,118024.3685011309,38.67589274681842,253.1592857142823,-4.872999212049763,HOLD,-0.2,0.0,-0.0,99.99967700163462
2025-10-03 02:00:00+00:00,119875.72,120132.52,119866.18,120132.51,146.99758,120000.49677557018,118045.34503345795,49.05598036439158,252.83428571428314,5.388294874690473,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 02:15:00+00:00,120132.52,120170.0,119974.89,119985.8,91.89943,119999.92043143018,118064.65304307529,43.769521127535654,253.55357142856934,-0.5763441400049487,HOLD,-0.2,0.0,-0.0,99.99967700163462
2025-10-03 02:30:00+00:00,119985.79,120100.0,119928.01,120076.5,99.13684,120002.92355176625,118084.67142075615,39.87494482860085,248.86571428571293,3.003120336070424,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 02:45:00+00:00,120076.5,120269.11,120038.07,120157.82,113.16091,120008.99792228521,118105.29976482823,40.170410458868915,243.10071428571246,6.074370518967044,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 03:00:00+00:00,120157.82,120472.12,120157.82,120289.45,144.08134,120019.99604297991,118127.03260298914,48.453707650772316,242.508571428569,10.998120694697718,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 03:15:00+00:00,120289.45,120407.3,120184.53,120184.53,123.261,120026.44835501992,118147.50521390467,40.908947101999225,234.26928571428394,6.452312040011748,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 03:30:00+00:00,120184.54,120407.54,120173.77,120343.42,147.31163,120038.87861560738,118169.35511227378,55.55377254762124,219.22357142856967,12.43026058745454,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 03:45:00+00:00,120343.41,120343.42,120206.0,120225.89,88.7624,120046.21239538748,118189.81814598251,48.40294547297474,213.40285714285503,7.333779780106852,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 04:00:00+00:00,120225.88,120324.53,120182.95,120259.99,58.51872,120054.59583086248,118210.41687089812,51.64258197647129,215.23142857142687,8.383435474999715,HOLD,0.2,0.0,0.0,99.99967700163462
2025-10-03 04:15:00+00:00,120260.0,120300.0,120174.29,120200.0,62.20147,120060.29795514239,118230.21371795385,52.06822686478961,210.96928571428518,5.702124279909185,HOLD,0.2,0.0,-0.0,99.99967700163462
2025-10-03 04:30:00+00:00,120200.01,120200.01,120000.4,120027.23,73.91656,120059.00117258778,118248.0944769792,44.192293930986736,209.875,-1.2967825546074891,HOLD,-0.2,0.0,-0.0,99.99967700163462
2025-10-03 04:45:00+00:00,120027.24,120165.0,120027.23,120039.98,94.68901,120058.255244251,118265.92418367593,47.54127859717919,199.8328571428574,-0.7459283367788885,HOLD,-0.2,0.0,0.0,99.99967700163462
