EMA_SHORT,EMA_LONG,RSI_OVERSOLD,RSI_OVERBOUGHT,ATR_MULT,WEIGHT_EMA,WEIGHT_RSI,WEIGHT_ATR,n_trades,win_rate,total_pnl,avg_pnl,final_balance
100,300,35,65,1.5,0.4,0.4,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.5,0.4,0.4,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,1.5,0.5,0.3,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.0,0.4,0.4,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.0,0.3,0.5,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.0,0.4,0.3,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.0,0.3,0.3,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.0,0.5,0.3,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.5,0.3,0.5,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.0,0.3,0.4,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,1.5,0.3,0.3,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,2.5,0.3,0.4,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
100,300,35,65,1.5,0.3,0.4,0.3,3132.0,0.4984035759897829,0.1854907097351316,2.146883214526986e-05,100.18549070973513
75,200,35,60,1.5,0.4,0.4,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.0,0.3,0.4,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.5,0.5,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.5,0.4,0.4,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.5,0.3,0.4,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.5,0.3,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.5,0.3,0.5,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,1.5,0.5,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.0,0.3,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,1.5,0.3,0.5,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.0,0.3,0.5,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,1.5,0.3,0.4,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,1.5,0.3,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.5,0.4,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.0,0.4,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.0,0.4,0.4,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,2.0,0.5,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
75,200,35,60,1.5,0.4,0.3,0.3,3248.0,0.49907635467980294,0.17986681424399265,2.0817918315276927e-05,100.179866814244
50,300,35,60,2.5,0.5,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,1.5,0.5,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,1.5,0.4,0.4,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.5,0.4,0.4,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.5,0.4,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,1.5,0.3,0.4,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
